trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1334,False,"{'a': 0.6, 'e': 0.06952978896781553}",30,8,19.99151408955291,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1335,False,"{'a': 0.6, 'e': 0.06939086835679777}",20,8,-12.83436765392501,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1336,False,"{'a': 0.6, 'e': 0.069252225309346}",20,5,-5.666744771045686,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1337,False,"{'a': 0.6, 'e': 0.06911385927088774}",30,18,8.794084171313322,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1338,False,"{'a': 0.6, 'e': 0.06897576968795878}",20,0,23.45578106806665,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1339,False,"{'a': 0.6, 'e': 0.06883795600820049}",30,13,12.503062831159896,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1340,False,"{'a': 0.6, 'e': 0.06870041768035806}",20,1,31.711776156389735,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.6, 'e': 0.06856315415427791}",20,6,24.712492614613726,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.6, 'e': 0.06842616488090583}",20,10,19.478449748457052,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.6, 'e': 0.06828944931228448}",20,12,15.785264178519357,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.6, 'e': 0.06815300690155146}",20,14,0.20776390000717826,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1345,False,"{'a': 0.6, 'e': 0.06801683710293688}",20,13,12.319546044480806,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.6, 'e': 0.06788093937176144}",20,11,6.674354354154558,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1347,False,"{'a': 0.6, 'e': 0.06774531316443397}",30,0,40.41352655231363,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1348,False,"{'a': 0.6, 'e': 0.0676099579384495}",20,12,15.726913415318814,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.6, 'e': 0.0674748731523869}",25,15,17.192462928403298,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.6, 'e': 0.06734005826590692}",20,6,21.209983891221434,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.6, 'e': 0.06720551273974976}",20,7,25.45272712254751,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.6, 'e': 0.06707123603573319}",30,15,-1.3020769800158019,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
1353,False,"{'a': 0.6, 'e': 0.06693722761675015}",30,16,23.100628918354996,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.6, 'e': 0.06680348694676687}",25,5,34.861350021125965,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.6, 'e': 0.06667001349082043}",30,12,32.003683869189786,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.6, 'e': 0.06653680671501686}",20,3,28.72475904477109,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.6, 'e': 0.06640386608652883}",30,2,1.1549609800616745,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 1}",1
1358,False,"{'a': 0.6, 'e': 0.06627119107359372}",25,18,12.687948540334048,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.6, 'e': 0.06613878114551125}",20,8,17.800984605302276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.6, 'e': 0.06600663577264156}",20,16,8.06715502531519,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.6, 'e': 0.06587475442640295}",30,16,28.257492518432272,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.6, 'e': 0.0657431365792699}",25,13,16.704214700070025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.6, 'e': 0.0656117817047708}",20,12,11.617912826101065,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.6, 'e': 0.06548068927748603}",25,16,14.89612371918124,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.6, 'e': 0.06534985877304565}",20,1,22.545738272742316,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1366,False,"{'a': 0.6, 'e': 0.06521928966812753}",20,16,7.245657364154045,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.6, 'e': 0.065088981440455}",25,16,19.676344961640964,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.6, 'e': 0.06495893356879505}",25,18,12.781988137555556,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.6, 'e': 0.06482914553295596}",25,14,17.872132500566984,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.6, 'e': 0.06469961681378547}",30,14,31.386406545540105,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.6, 'e': 0.06457034689316847}",30,7,24.101311403592433,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1372,False,"{'a': 0.6, 'e': 0.06444133525402518}",20,8,20.24605947896456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.6, 'e': 0.06431258138030878}",25,0,-3.8386784876446773,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",1
1374,False,"{'a': 0.6, 'e': 0.06418408475700368}",20,10,19.048915003346185,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.6, 'e': 0.06405584487012317}",25,8,28.80605127123269,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.6, 'e': 0.06392786120670757}",20,8,16.5625205503609,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.6, 'e': 0.063800133254822}",20,10,23.7516457716681,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.6, 'e': 0.06367266050355457}",25,12,25.57980734751332,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.6, 'e': 0.063545442443014}",20,12,12.737815154342872,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.6, 'e': 0.06341847856432796}",25,13,8.465480221866056,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1381,False,"{'a': 0.6, 'e': 0.0632917683596407}",30,8,30.53302907307613,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1382,False,"{'a': 0.6, 'e': 0.06316531132211131}",25,14,25.742262821659427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.6, 'e': 0.0630391069459114}",25,10,26.906593930560042,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.6, 'e': 0.06291315472622334}",20,7,27.664257138682324,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.6, 'e': 0.06278745415923806}",20,9,18.243358216945325,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.6, 'e': 0.06266200474215315}",20,13,9.692781531702138,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.6, 'e': 0.06253680597317074}",25,13,8.88398253595622,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1388,False,"{'a': 0.6, 'e': 0.06241185735149562}",20,5,16.683368991102707,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1389,False,"{'a': 0.6, 'e': 0.0622871583773331}",30,21,17.2063352150028,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.6, 'e': 0.062162708551887165}",20,9,20.14196174188128,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.6, 'e': 0.06203850737735829}",30,11,32.76007527719418,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.6, 'e': 0.061914554356941674}",30,20,18.295598294381904,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.6, 'e': 0.061790848994825016}",20,8,21.317369783853152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.6, 'e': 0.061667390796186744}",25,16,5.597677062545945,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1395,False,"{'a': 0.6, 'e': 0.06154417926719386}",25,6,33.18280989277086,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.6, 'e': 0.06142121391500013}",25,13,14.401228903367995,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.6, 'e': 0.061298494247743925}",20,14,9.20728712298328,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.6, 'e': 0.06117601977454647}",30,16,27.841193503322618,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.6, 'e': 0.06105379000550965}",25,12,7.0619482474916015,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1400,False,"{'a': 0.6, 'e': 0.06093180445171429}",20,13,14.076017808822723,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.6, 'e': 0.06081006262521795}",20,14,11.971218685142272,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.6, 'e': 0.06068856403905322}",20,5,24.54321811403647,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.6, 'e': 0.060567308207225536}",20,14,12.53074030834361,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.6, 'e': 0.06044629464471146}",25,11,28.541183048762818,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.6, 'e': 0.06032552286745654}",20,9,20.158665905474564,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.6, 'e': 0.06020499239237354}",30,16,24.36439392318191,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.6, 'e': 0.06008470273734036}",20,11,16.6640540382496,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.6, 'e': 0.05996465342119827}",25,8,24.66316263390538,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,17,15.33444354837489,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",35,6,52.150770254289114,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,19,10.500976514571592,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,17,17.405844468145215,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,14,31.98999154936158,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,11,23.011748250406082,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,11,14.455577660793786,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,20,18.269403652963238,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,15,18.93920737394925,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,21,15.062321811920338,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
